order_id,date,store_id,product_id,city,category,quantity,gmv,order_status,is_promo,refund_flag
O0001618,2026-05-02,S038,P015,Ningbo,Ready Meal,3,219.0,completed,0,0
O0001619,2026-05-02,S038,P018,Ningbo,Beauty,1,66.0,completed,0,0
O0001620,2026-05-02,S038,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0001621,2026-05-02,S038,P014,Ningbo,Ready Meal,1,64.0,refunded,0,1
O0001622,2026-05-02,S038,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0001623,2026-05-02,S039,P012,Ningbo,Dairy,1,73.0,completed,0,0
O0001624,2026-05-02,S039,P012,Ningbo,Dairy,3,219.0,completed,0,0
O0001625,2026-05-02,S039,P015,Ningbo,Ready Meal,1,73.0,completed,0,0
O0001626,2026-05-02,S039,P017,Ningbo,Beauty,1,48.0,completed,0,0
O0001627,2026-05-02,S039,P019,Ningbo,Beauty,3,150.0,completed,0,0
O0001628,2026-05-02,S039,P003,Ningbo,Coffee,2,162.0,completed,0,0
O0001629,2026-05-02,S039,P020,Ningbo,Beauty,3,165.0,refunded,0,1
O0001630,2026-05-02,S039,P010,Ningbo,Dairy,2,130.0,refunded,0,1
O0001631,2026-05-02,S039,P020,Ningbo,Beauty,1,55.0,completed,0,0
O0001632,2026-05-02,S039,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0001633,2026-05-02,S039,P003,Ningbo,Coffee,1,81.0,completed,0,0
O0001634,2026-05-02,S039,P013,Ningbo,Ready Meal,1,30.0,completed,0,0
O0001635,2026-05-02,S039,P002,Ningbo,Coffee,2,138.0,completed,0,0
O0001636,2026-05-02,S039,P009,Ningbo,Dairy,1,60.0,completed,0,0
O0001637,2026-05-02,S039,P010,Ningbo,Dairy,1,65.0,completed,0,0
O0001638,2026-05-02,S039,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0001639,2026-05-02,S039,P007,Ningbo,Snack,2,110.0,completed,0,0
O0001640,2026-05-02,S040,P015,Wuxi,Ready Meal,1,73.0,completed,0,0
O0001641,2026-05-02,S040,P002,Wuxi,Coffee,2,138.0,completed,0,0
O0001642,2026-05-02,S040,P009,Wuxi,Dairy,1,60.0,completed,0,0
O0001643,2026-05-02,S040,P017,Wuxi,Beauty,1,48.0,completed,0,0
O0001644,2026-05-02,S040,P011,Wuxi,Dairy,1,45.0,refunded,0,1
O0001645,2026-05-02,S040,P018,Wuxi,Beauty,1,66.0,completed,0,0
O0001646,2026-05-02,S040,P011,Wuxi,Dairy,1,45.0,completed,0,0
O0001647,2026-05-02,S040,P015,Wuxi,Ready Meal,2,146.0,completed,0,0
O0001648,2026-05-02,S040,P010,Wuxi,Dairy,1,65.0,completed,0,0
O0001649,2026-05-02,S040,P015,Wuxi,Ready Meal,3,219.0,completed,0,0
O0001650,2026-05-02,S040,P008,Wuxi,Snack,1,63.0,completed,0,0
O0001651,2026-05-02,S040,P018,Wuxi,Beauty,1,66.0,completed,0,0
O0001652,2026-05-02,S040,P004,Wuxi,Coffee,3,120.0,completed,0,0
O0001653,2026-05-02,S041,P018,Wuxi,Beauty,2,132.0,completed,0,0
O0001654,2026-05-02,S041,P001,Wuxi,Coffee,3,249.0,completed,0,0
O0001655,2026-05-02,S041,P003,Wuxi,Coffee,1,81.0,completed,0,0
O0001656,2026-05-02,S041,P013,Wuxi,Ready Meal,1,30.0,completed,0,0
O0001657,2026-05-02,S041,P003,Wuxi,Coffee,1,81.0,completed,0,0
O0001658,2026-05-02,S041,P020,Wuxi,Beauty,1,55.0,completed,0,0
O0001659,2026-05-02,S041,P012,Wuxi,Dairy,2,146.0,completed,0,0
O0001660,2026-05-02,S041,P001,Wuxi,Coffee,2,166.0,completed,0,0
O0001661,2026-05-02,S041,P017,Wuxi,Beauty,1,48.0,completed,0,0
O0001662,2026-05-02,S041,P003,Wuxi,Coffee,3,243.0,completed,0,0
O0001663,2026-05-02,S041,P001,Wuxi,Coffee,1,83.0,completed,0,0
O0001664,2026-05-02,S041,P005,Wuxi,Snack,1,47.0,completed,0,0
O0001665,2026-05-02,S041,P017,Wuxi,Beauty,1,48.0,completed,0,0
O0001666,2026-05-02,S041,P007,Wuxi,Snack,1,55.0,completed,0,0
O0001667,2026-05-02,S041,P005,Wuxi,Snack,1,47.0,completed,0,0
O0001668,2026-05-02,S042,P003,Hangzhou,Coffee,2,162.0,completed,0,0
O0001669,2026-05-02,S042,P010,Hangzhou,Dairy,3,195.0,completed,0,0
O0001670,2026-05-02,S042,P013,Hangzhou,Ready Meal,3,90.0,completed,0,0
O0001671,2026-05-02,S042,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0001672,2026-05-02,S042,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0001673,2026-05-02,S042,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0001674,2026-05-02,S042,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0001675,2026-05-02,S042,P012,Hangzhou,Dairy,1,73.0,refunded,0,1
O0001676,2026-05-02,S042,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0001677,2026-05-02,S042,P012,Hangzhou,Dairy,2,146.0,completed,0,0
O0001678,2026-05-02,S042,P017,Hangzhou,Beauty,3,144.0,completed,0,0
O0001679,2026-05-02,S042,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0001680,2026-05-02,S042,P019,Hangzhou,Beauty,2,100.0,completed,0,0
O0001681,2026-05-02,S042,P007,Hangzhou,Snack,1,55.0,completed,0,0
O0001682,2026-05-02,S042,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0001683,2026-05-02,S042,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0001684,2026-05-02,S042,P006,Hangzhou,Snack,2,44.0,completed,0,0
O0001685,2026-05-02,S042,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0001686,2026-05-02,S042,P018,Hangzhou,Beauty,1,66.0,refunded,0,1
O0001687,2026-05-02,S042,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0001688,2026-05-02,S043,P008,Nanjing,Snack,1,63.0,completed,0,0
O0001689,2026-05-02,S043,P008,Nanjing,Snack,1,63.0,completed,0,0
O0001690,2026-05-02,S043,P001,Nanjing,Coffee,1,83.0,completed,0,0
O0001691,2026-05-02,S043,P009,Nanjing,Dairy,3,180.0,completed,0,0
O0001692,2026-05-02,S043,P010,Nanjing,Dairy,1,65.0,completed,0,0
O0001693,2026-05-02,S043,P012,Nanjing,Dairy,1,73.0,completed,0,0
O0001694,2026-05-02,S043,P012,Nanjing,Dairy,1,73.0,completed,0,0
O0001695,2026-05-02,S043,P013,Nanjing,Ready Meal,1,30.0,completed,0,0
O0001696,2026-05-02,S043,P003,Nanjing,Coffee,2,162.0,completed,0,0
O0001697,2026-05-02,S043,P006,Nanjing,Snack,2,44.0,completed,0,0
O0001698,2026-05-02,S043,P009,Nanjing,Dairy,2,120.0,completed,0,0
O0001699,2026-05-02,S043,P002,Nanjing,Coffee,2,138.0,completed,0,0
O0001700,2026-05-02,S043,P008,Nanjing,Snack,2,126.0,completed,0,0
O0001701,2026-05-02,S043,P003,Nanjing,Coffee,1,81.0,completed,0,0
O0001702,2026-05-02,S043,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0001703,2026-05-02,S043,P009,Nanjing,Dairy,1,60.0,completed,0,0
O0001704,2026-05-02,S044,P018,Ningbo,Beauty,3,198.0,completed,0,0
O0001705,2026-05-02,S044,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0001706,2026-05-02,S044,P002,Ningbo,Coffee,1,69.0,completed,0,0
O0001707,2026-05-02,S044,P003,Ningbo,Coffee,2,162.0,completed,0,0
O0001708,2026-05-02,S044,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0001709,2026-05-02,S044,P020,Ningbo,Beauty,1,55.0,completed,0,0
O0001710,2026-05-02,S044,P012,Ningbo,Dairy,3,219.0,completed,0,0
O0001711,2026-05-02,S044,P005,Ningbo,Snack,2,94.0,completed,0,0
O0001712,2026-05-02,S044,P002,Ningbo,Coffee,3,207.0,completed,0,0
O0001713,2026-05-02,S045,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0001714,2026-05-02,S045,P005,Hangzhou,Snack,1,47.0,completed,0,0
O0001715,2026-05-02,S045,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0001716,2026-05-02,S045,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0001717,2026-05-02,S045,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0001718,2026-05-02,S045,P017,Hangzhou,Beauty,2,96.0,completed,0,0
O0001719,2026-05-02,S045,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0001720,2026-05-02,S045,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0001721,2026-05-02,S045,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0001722,2026-05-02,S045,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0001723,2026-05-02,S045,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0001724,2026-05-02,S045,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0001725,2026-05-02,S045,P006,Hangzhou,Snack,3,66.0,completed,0,0
O0001726,2026-05-02,S045,P002,Hangzhou,Coffee,3,207.0,completed,0,0
O0001727,2026-05-02,S045,P012,Hangzhou,Dairy,3,219.0,refunded,0,1
O0001728,2026-05-02,S045,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0001729,2026-05-02,S045,P018,Hangzhou,Beauty,3,198.0,completed,0,0
O0001730,2026-05-02,S045,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0001731,2026-05-02,S045,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0001732,2026-05-02,S045,P003,Hangzhou,Coffee,3,243.0,completed,0,0
O0001733,2026-05-02,S045,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0001734,2026-05-02,S045,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0001735,2026-05-02,S045,P005,Hangzhou,Snack,1,47.0,completed,0,0
O0001736,2026-05-02,S045,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0001737,2026-05-02,S045,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0001738,2026-05-02,S046,P004,Shanghai,Coffee,3,120.0,completed,0,0
O0001739,2026-05-02,S046,P017,Shanghai,Beauty,1,48.0,completed,0,0
O0001740,2026-05-02,S046,P001,Shanghai,Coffee,1,83.0,completed,0,0
O0001741,2026-05-02,S046,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0001742,2026-05-02,S046,P007,Shanghai,Snack,1,55.0,completed,0,0
O0001743,2026-05-02,S046,P001,Shanghai,Coffee,2,166.0,completed,0,0
O0001744,2026-05-02,S046,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0001745,2026-05-02,S046,P006,Shanghai,Snack,1,22.0,completed,0,0
O0001746,2026-05-02,S046,P015,Shanghai,Ready Meal,2,146.0,completed,0,0
O0001747,2026-05-02,S046,P009,Shanghai,Dairy,3,180.0,completed,0,0
O0001748,2026-05-02,S046,P013,Shanghai,Ready Meal,3,90.0,completed,0,0
O0001749,2026-05-02,S046,P015,Shanghai,Ready Meal,2,146.0,refunded,0,1
O0001750,2026-05-02,S046,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0001751,2026-05-02,S046,P013,Shanghai,Ready Meal,1,30.0,completed,0,0
O0001752,2026-05-02,S046,P006,Shanghai,Snack,2,44.0,completed,0,0
O0001753,2026-05-02,S046,P001,Shanghai,Coffee,3,249.0,refunded,0,1
O0001754,2026-05-02,S046,P004,Shanghai,Coffee,2,80.0,refunded,0,1
O0001755,2026-05-02,S046,P014,Shanghai,Ready Meal,2,128.0,refunded,0,1
O0001756,2026-05-02,S046,P020,Shanghai,Beauty,3,165.0,completed,0,0
O0001757,2026-05-02,S046,P013,Shanghai,Ready Meal,3,90.0,completed,0,0
O0001758,2026-05-02,S046,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0001759,2026-05-02,S046,P005,Shanghai,Snack,1,47.0,completed,0,0
O0001760,2026-05-02,S047,P003,Shanghai,Coffee,2,162.0,completed,0,0
O0001761,2026-05-02,S047,P012,Shanghai,Dairy,1,73.0,completed,0,0
O0001762,2026-05-02,S047,P008,Shanghai,Snack,1,63.0,completed,0,0
O0001763,2026-05-02,S047,P014,Shanghai,Ready Meal,1,64.0,completed,0,0
O0001764,2026-05-02,S047,P006,Shanghai,Snack,3,66.0,completed,0,0
O0001765,2026-05-02,S047,P008,Shanghai,Snack,1,63.0,completed,0,0
O0001766,2026-05-02,S047,P001,Shanghai,Coffee,1,83.0,completed,0,0
O0001767,2026-05-02,S047,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0001768,2026-05-02,S047,P017,Shanghai,Beauty,3,144.0,completed,0,0
O0001769,2026-05-02,S047,P014,Shanghai,Ready Meal,1,64.0,completed,0,0
O0001770,2026-05-02,S047,P017,Shanghai,Beauty,1,48.0,completed,0,0
O0001771,2026-05-02,S047,P018,Shanghai,Beauty,2,132.0,completed,0,0
O0001772,2026-05-02,S047,P015,Shanghai,Ready Meal,1,73.0,completed,0,0
O0001773,2026-05-02,S047,P005,Shanghai,Snack,3,141.0,completed,0,0
O0001774,2026-05-02,S047,P007,Shanghai,Snack,1,55.0,completed,0,0
O0001775,2026-05-02,S047,P015,Shanghai,Ready Meal,2,146.0,completed,0,0
O0001776,2026-05-02,S047,P012,Shanghai,Dairy,1,73.0,completed,0,0
O0001777,2026-05-02,S047,P005,Shanghai,Snack,1,47.0,completed,0,0
O0001778,2026-05-02,S047,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0001779,2026-05-02,S047,P008,Shanghai,Snack,1,63.0,completed,0,0
O0001780,2026-05-02,S047,P011,Shanghai,Dairy,1,45.0,completed,0,0
O0001781,2026-05-02,S047,P006,Shanghai,Snack,1,22.0,completed,0,0
O0001782,2026-05-02,S047,P014,Shanghai,Ready Meal,3,192.0,completed,0,0
O0001783,2026-05-02,S047,P003,Shanghai,Coffee,2,162.0,completed,0,0
O0001784,2026-05-02,S047,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0001785,2026-05-02,S047,P014,Shanghai,Ready Meal,1,64.0,completed,0,0
O0001786,2026-05-02,S048,P001,Nanjing,Coffee,2,166.0,completed,0,0
O0001787,2026-05-02,S048,P016,Nanjing,Ready Meal,1,12.0,completed,0,0
O0001788,2026-05-02,S048,P001,Nanjing,Coffee,1,83.0,completed,0,0
O0001789,2026-05-02,S048,P019,Nanjing,Beauty,3,150.0,completed,0,0
O0001790,2026-05-02,S048,P010,Nanjing,Dairy,1,65.0,completed,0,0
O0001791,2026-05-02,S048,P005,Nanjing,Snack,1,47.0,completed,0,0
O0001792,2026-05-02,S048,P002,Nanjing,Coffee,3,207.0,completed,0,0
O0001793,2026-05-02,S048,P011,Nanjing,Dairy,1,45.0,completed,0,0
O0001794,2026-05-02,S048,P020,Nanjing,Beauty,2,110.0,completed,0,0
O0001795,2026-05-02,S048,P008,Nanjing,Snack,1,63.0,refunded,0,1
O0001796,2026-05-02,S049,P002,Shanghai,Coffee,2,138.0,completed,0,0
O0001797,2026-05-02,S049,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0001798,2026-05-02,S049,P008,Shanghai,Snack,1,63.0,completed,0,0
O0001799,2026-05-02,S049,P001,Shanghai,Coffee,1,83.0,completed,0,0
O0001800,2026-05-02,S049,P002,Shanghai,Coffee,3,207.0,completed,0,0
O0001801,2026-05-02,S049,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0001802,2026-05-02,S049,P008,Shanghai,Snack,2,126.0,completed,0,0
O0001803,2026-05-02,S049,P005,Shanghai,Snack,1,47.0,completed,0,0
O0001804,2026-05-02,S049,P010,Shanghai,Dairy,3,195.0,completed,0,0
O0001805,2026-05-02,S049,P009,Shanghai,Dairy,3,180.0,refunded,0,1
O0001806,2026-05-02,S049,P003,Shanghai,Coffee,1,81.0,completed,0,0
O0001807,2026-05-02,S049,P015,Shanghai,Ready Meal,2,146.0,refunded,0,1
O0001808,2026-05-02,S049,P014,Shanghai,Ready Meal,2,128.0,completed,0,0
O0001809,2026-05-02,S049,P015,Shanghai,Ready Meal,3,219.0,completed,0,0
O0001810,2026-05-02,S049,P020,Shanghai,Beauty,2,110.0,completed,0,0
O0001811,2026-05-02,S049,P003,Shanghai,Coffee,3,243.0,completed,0,0
O0001812,2026-05-02,S049,P010,Shanghai,Dairy,1,65.0,refunded,0,1
O0001813,2026-05-02,S049,P003,Shanghai,Coffee,2,162.0,completed,0,0
O0001814,2026-05-02,S049,P001,Shanghai,Coffee,2,166.0,completed,0,0
O0001815,2026-05-02,S049,P015,Shanghai,Ready Meal,3,219.0,completed,0,0
O0001816,2026-05-02,S049,P001,Shanghai,Coffee,1,83.0,completed,0,0
O0001817,2026-05-02,S049,P020,Shanghai,Beauty,2,110.0,completed,0,0
O0001818,2026-05-02,S049,P011,Shanghai,Dairy,1,45.0,completed,0,0
O0001819,2026-05-02,S050,P018,Wuxi,Beauty,2,132.0,completed,0,0
O0001820,2026-05-02,S050,P002,Wuxi,Coffee,2,138.0,completed,0,0
O0001821,2026-05-02,S050,P001,Wuxi,Coffee,2,166.0,completed,0,0
O0001822,2026-05-02,S050,P003,Wuxi,Coffee,1,81.0,completed,0,0
O0001823,2026-05-02,S050,P012,Wuxi,Dairy,2,146.0,completed,0,0
O0001824,2026-05-02,S050,P018,Wuxi,Beauty,2,132.0,completed,0,0
O0001825,2026-05-02,S050,P002,Wuxi,Coffee,1,69.0,completed,0,0
O0001826,2026-05-02,S050,P002,Wuxi,Coffee,1,69.0,completed,0,0
O0001827,2026-05-02,S050,P011,Wuxi,Dairy,1,45.0,completed,0,0
O0001828,2026-05-02,S050,P015,Wuxi,Ready Meal,1,73.0,completed,0,0
O0001829,2026-05-02,S050,P007,Wuxi,Snack,1,55.0,completed,0,0
O0001830,2026-05-02,S050,P017,Wuxi,Beauty,1,48.0,completed,0,0
O0001831,2026-05-02,S050,P014,Wuxi,Ready Meal,1,64.0,completed,0,0
O0001832,2026-05-02,S050,P005,Wuxi,Snack,3,141.0,completed,0,0
O0001833,2026-05-02,S050,P003,Wuxi,Coffee,2,162.0,completed,0,0
O0001834,2026-05-02,S050,P010,Wuxi,Dairy,1,65.0,completed,0,0
O0001835,2026-05-02,S050,P002,Wuxi,Coffee,1,69.0,completed,0,0
O0001836,2026-05-02,S050,P015,Wuxi,Ready Meal,1,73.0,completed,0,0
O0001837,2026-05-02,S050,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0001838,2026-05-02,S050,P010,Wuxi,Dairy,1,65.0,completed,0,0
O0001839,2026-05-02,S050,P015,Wuxi,Ready Meal,3,219.0,completed,0,0
O0001840,2026-05-02,S050,P006,Wuxi,Snack,1,22.0,completed,0,0
O0001841,2026-05-02,S050,P019,Wuxi,Beauty,2,100.0,completed,0,0
O0001842,2026-05-02,S050,P002,Wuxi,Coffee,2,138.0,completed,0,0
O0001843,2026-05-02,S051,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0001844,2026-05-02,S051,P001,Hangzhou,Coffee,3,249.0,completed,0,0
O0001845,2026-05-02,S051,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0001846,2026-05-02,S051,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0001847,2026-05-02,S051,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0001848,2026-05-02,S051,P005,Hangzhou,Snack,1,47.0,completed,0,0
O0001849,2026-05-02,S051,P009,Hangzhou,Dairy,2,120.0,completed,0,0
O0001850,2026-05-02,S051,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0001851,2026-05-02,S051,P011,Hangzhou,Dairy,3,135.0,completed,0,0
O0001852,2026-05-02,S051,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0001853,2026-05-02,S051,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0001854,2026-05-02,S051,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0001855,2026-05-02,S051,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0001856,2026-05-02,S051,P008,Hangzhou,Snack,2,126.0,completed,0,0
O0001857,2026-05-02,S051,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0001858,2026-05-02,S051,P005,Hangzhou,Snack,1,47.0,completed,0,0
O0001859,2026-05-02,S051,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0001860,2026-05-02,S051,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0001861,2026-05-02,S052,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0001862,2026-05-02,S052,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0001863,2026-05-02,S052,P004,Nanjing,Coffee,1,40.0,completed,0,0
O0001864,2026-05-02,S052,P019,Nanjing,Beauty,2,100.0,refunded,0,1
O0001865,2026-05-02,S052,P012,Nanjing,Dairy,3,219.0,refunded,0,1
O0001866,2026-05-02,S052,P010,Nanjing,Dairy,3,195.0,completed,0,0
O0001867,2026-05-02,S052,P005,Nanjing,Snack,1,47.0,completed,0,0
O0001868,2026-05-02,S052,P003,Nanjing,Coffee,1,81.0,completed,0,0
O0001869,2026-05-02,S052,P002,Nanjing,Coffee,1,69.0,refunded,0,1
O0001870,2026-05-02,S052,P010,Nanjing,Dairy,2,130.0,completed,0,0
O0001871,2026-05-02,S052,P013,Nanjing,Ready Meal,1,30.0,completed,0,0
O0001872,2026-05-02,S052,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0001873,2026-05-02,S052,P018,Nanjing,Beauty,2,132.0,completed,0,0
O0001874,2026-05-02,S052,P012,Nanjing,Dairy,2,146.0,completed,0,0
O0001875,2026-05-02,S052,P009,Nanjing,Dairy,2,120.0,completed,0,0
O0001876,2026-05-02,S052,P013,Nanjing,Ready Meal,2,60.0,completed,0,0
O0001877,2026-05-02,S052,P001,Nanjing,Coffee,1,83.0,completed,0,0
O0001878,2026-05-02,S052,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0001879,2026-05-02,S053,P020,Hangzhou,Beauty,2,110.0,completed,0,0
O0001880,2026-05-02,S053,P009,Hangzhou,Dairy,2,120.0,refunded,0,1
O0001881,2026-05-02,S053,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0001882,2026-05-02,S053,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0001883,2026-05-02,S053,P014,Hangzhou,Ready Meal,3,192.0,completed,0,0
O0001884,2026-05-02,S053,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0001885,2026-05-02,S053,P018,Hangzhou,Beauty,2,132.0,refunded,0,1
O0001886,2026-05-02,S053,P003,Hangzhou,Coffee,1,81.0,completed,0,0
O0001887,2026-05-02,S053,P007,Hangzhou,Snack,2,110.0,completed,0,0
O0001888,2026-05-02,S053,P012,Hangzhou,Dairy,2,146.0,completed,0,0
O0001889,2026-05-02,S053,P008,Hangzhou,Snack,3,189.0,completed,0,0
O0001890,2026-05-02,S053,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0001891,2026-05-02,S053,P007,Hangzhou,Snack,3,165.0,completed,0,0
O0001892,2026-05-02,S053,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0001893,2026-05-02,S053,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0001894,2026-05-02,S053,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0001895,2026-05-02,S053,P014,Hangzhou,Ready Meal,2,128.0,completed,0,0
O0001896,2026-05-02,S053,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0001897,2026-05-02,S053,P007,Hangzhou,Snack,1,55.0,completed,0,0
O0001898,2026-05-02,S053,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0001899,2026-05-02,S053,P013,Hangzhou,Ready Meal,2,60.0,completed,0,0
O0001900,2026-05-02,S053,P018,Hangzhou,Beauty,2,132.0,completed,0,0
O0001901,2026-05-02,S053,P011,Hangzhou,Dairy,3,135.0,completed,0,0
O0001902,2026-05-02,S053,P014,Hangzhou,Ready Meal,2,128.0,completed,0,0
O0001903,2026-05-02,S053,P015,Hangzhou,Ready Meal,2,146.0,refunded,0,1
O0001904,2026-05-02,S054,P014,Hangzhou,Ready Meal,2,128.0,refunded,0,1
O0001905,2026-05-02,S054,P011,Hangzhou,Dairy,2,90.0,completed,0,0
O0001906,2026-05-02,S054,P017,Hangzhou,Beauty,3,144.0,completed,0,0
O0001907,2026-05-02,S054,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0001908,2026-05-02,S054,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0001909,2026-05-02,S054,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0001910,2026-05-02,S054,P018,Hangzhou,Beauty,3,198.0,completed,0,0
O0001911,2026-05-02,S054,P018,Hangzhou,Beauty,3,198.0,completed,0,0
O0001912,2026-05-02,S054,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0001913,2026-05-02,S054,P001,Hangzhou,Coffee,1,83.0,completed,0,0
O0001914,2026-05-02,S054,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0001915,2026-05-02,S054,P016,Hangzhou,Ready Meal,2,24.0,completed,0,0
O0001916,2026-05-02,S054,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0001917,2026-05-02,S054,P008,Hangzhou,Snack,2,126.0,completed,0,0
O0001918,2026-05-02,S054,P018,Hangzhou,Beauty,1,66.0,refunded,0,1
O0001919,2026-05-02,S054,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0001920,2026-05-02,S054,P018,Hangzhou,Beauty,2,132.0,completed,0,0
O0001921,2026-05-02,S054,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0001922,2026-05-02,S054,P016,Hangzhou,Ready Meal,1,12.0,completed,0,0
O0001923,2026-05-02,S054,P014,Hangzhou,Ready Meal,1,64.0,completed,0,0
O0001924,2026-05-02,S054,P005,Hangzhou,Snack,3,141.0,refunded,0,1
O0001925,2026-05-02,S054,P012,Hangzhou,Dairy,3,219.0,completed,0,0
O0001926,2026-05-02,S054,P017,Hangzhou,Beauty,3,144.0,completed,0,0
O0001927,2026-05-02,S054,P019,Hangzhou,Beauty,2,100.0,completed,0,0
O0001928,2026-05-02,S054,P005,Hangzhou,Snack,3,141.0,refunded,0,1
O0001929,2026-05-02,S054,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0001930,2026-05-02,S054,P003,Hangzhou,Coffee,3,243.0,completed,0,0
O0001931,2026-05-02,S054,P012,Hangzhou,Dairy,2,146.0,completed,0,0
O0001932,2026-05-02,S054,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0001933,2026-05-02,S055,P005,Ningbo,Snack,1,47.0,completed,0,0
O0001934,2026-05-02,S055,P012,Ningbo,Dairy,3,219.0,completed,0,0
O0001935,2026-05-02,S055,P014,Ningbo,Ready Meal,2,128.0,completed,0,0
O0001936,2026-05-02,S055,P014,Ningbo,Ready Meal,1,64.0,completed,0,0
O0001937,2026-05-02,S055,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0001938,2026-05-02,S055,P003,Ningbo,Coffee,2,162.0,completed,0,0
O0001939,2026-05-02,S055,P001,Ningbo,Coffee,1,83.0,completed,0,0
O0001940,2026-05-02,S055,P015,Ningbo,Ready Meal,1,73.0,completed,0,0
O0001941,2026-05-02,S055,P019,Ningbo,Beauty,3,150.0,completed,0,0
O0001942,2026-05-02,S055,P018,Ningbo,Beauty,3,198.0,completed,0,0
O0001943,2026-05-02,S055,P011,Ningbo,Dairy,2,90.0,completed,0,0
O0001944,2026-05-02,S055,P015,Ningbo,Ready Meal,3,219.0,completed,0,0
